Name of State/UTs,District,Health Block,Type of Facility (Category),Name of Facility,Urban/Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Adoli,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Aurangabad,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Bakaura,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Balka,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Budhana,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Charora,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Jeevat,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Khanoda,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Khawajpur,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Lakhawati,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Manglor,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Mursana,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Nagalakaran,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Naubatpur,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Rajwana,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Rasedpur,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Rasulpur Teliya Urf Maithana,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Saidpura,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Sarai Chabbela,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Shekhapur Gadawa,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Shivali,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,AAM-SHC (R),Sikri,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,24X7 AAM-PHC (R),Aurangabad,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,PHC-AAM (R),Sarai Chabbila,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,24X7 AAM-PHC (R),Shivali,Rural
Uttar Pradesh,Bulandshahr,Lakhaothi,FRU CHC,Lakhaothi,Rural
Uttar Pradesh,Bulandshahr,Sikandrabad,AAM-SHC (R),Nabada,Rural
Uttar Pradesh,Bulandshahr,,UAAM-SHC,Adarsh Nagar,Urban
Uttar Pradesh,Bulandshahr,,UAAM-SHC,Awas Vikas 1st,Urban
Uttar Pradesh,Bulandshahr,,UAAM-SHC,Bhoor,Urban
Uttar Pradesh,Bulandshahr,,UAAM-SHC,Devipura 1st,Urban
Uttar Pradesh,Bulandshahr,,UAAM-SHC,Hari Enclave,Urban
Uttar Pradesh,Bulandshahr,,UAAM-SHC,Mirchi Tola,Urban
Uttar Pradesh,Bulandshahr,,UAAM-SHC,Mohan Lal Puram,Urban
Uttar Pradesh,Bulandshahr,,UAAM-SHC,Nai Basti,Urban
Uttar Pradesh,Bulandshahr,,UAAM-SHC,Ram Nagar,Urban
Uttar Pradesh,Bulandshahr,,UAAM-SHC,Shanti Niketan,Urban
Uttar Pradesh,Bulandshahr,,UPHC-AAM,UPHC Devipura,Urban
Uttar Pradesh,Bulandshahr,,UPHC-AAM,UPHC Dhameda Adda,Urban
Uttar Pradesh,Bulandshahr,,UPHC-AAM,UPHC Girdhari Nagar,Urban
Uttar Pradesh,Bulandshahr,,UPHC-AAM,UPHC Gulaothi,Urban
Uttar Pradesh,Bulandshahr,,UPHC-AAM,UPHC Saraidhari,Urban
Uttar Pradesh,Bulandshahr,,UPHC-AAM,UPHC Shastri Nagar,Urban
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Afjalpur,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Amarpur,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Beempur,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Birora,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Chahela,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Chmavali,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Danpur,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Dharampur,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Dulatpur,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Fatehabad,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Giroli,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Icha wari,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Indor Khari,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Jalal Pur Jatt.,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Kareri,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Khirkwari,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Khusrupur,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Mamrejpur,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Nagla Chattu,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Puthri Kla,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Raheem Kot,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Rehmapur,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Satvara,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Shakpur,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Sulatanpur Biloni,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Udaykala,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Umrara,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Veerpur,Rural
Uttar Pradesh,Bulandshahr,Danpur,AAM-SHC (R),Yavapur,Rural
Uttar Pradesh,Bulandshahr,Danpur,PHC-AAM (R),Daulatpur Khurd,Rural
Uttar Pradesh,Bulandshahr,Danpur,24X7 AAM-PHC (R),Dharampur,Rural
Uttar Pradesh,Bulandshahr,Danpur,24X7 AAM-PHC (R),Jiroli,Rural
Uttar Pradesh,Bulandshahr,Danpur,24X7 AAM-PHC (R),Sultanpur Biloni,Rural
Uttar Pradesh,Bulandshahr,Danpur,NON-FRU CHC,Danpur,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Amarnathbabu Unchagaon Khadar,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Aurangabad Kaser,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Badarpur,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Belon,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Bhaupatpur,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Bilauna Roop,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Chaudhera,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Dharakpur,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Dogwan,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Gangagarh,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Gokulpur Khadar,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Govindpur,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Jargoan,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Karanwas,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Kaser kalan,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Khushalabad,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Kudhauni,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Makhaina,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Narora,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Navipur kheria,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Niwari Banger,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Parihawali,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Pilakhna,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Quadribagh,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Rajghat,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Ramghat,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Rampur,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Ratanpur,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Rupaspur,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Satoha,Rural
Uttar Pradesh,Bulandshahr,Dibai,AAM-SHC (R),Talwar,Rural
Uttar Pradesh,Bulandshahr,Dibai,PHC-AAM (R),Jargawa,Rural
Uttar Pradesh,Bulandshahr,Dibai,PHC-AAM (R),Karanwas,Rural
Uttar Pradesh,Bulandshahr,Dibai,24X7 AAM-PHC (R),Kaser Kalan,Rural
Uttar Pradesh,Bulandshahr,Dibai,24X7 AAM-PHC (R),Narora,Rural
Uttar Pradesh,Bulandshahr,Dibai,24X7 AAM-PHC (R),Rajghat,Rural
Uttar Pradesh,Bulandshahr,Dibai,24X7 AAM-PHC (R),Ratanpur,Rural
Uttar Pradesh,Bulandshahr,Dibai,FRU CHC,Dibai,Rural
Uttar Pradesh,Bulandshahr,,OTHER TERTIARY CARE FACILITY,Combined Hospital Dibai Bulandshahar,Urban
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Agaura,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Arniya,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Bagaraikhurd,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Bara Gaun,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Bhojgari,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Dabar,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Dashahara,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Dewrala,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Gangawali,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Hamirpur,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Hirapur,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Hisauty,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Jarara,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Karaura,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Mirpur,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Muni,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Naiphal urf Uchangaon,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Narayanpur,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Naysar,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Raniyawali,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Saida A,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Sarsaul,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Savitgar,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Surjawali,Rural
Uttar Pradesh,Bulandshahr,Araniya,AAM-SHC (R),Talibpur,Rural
Uttar Pradesh,Bulandshahr,Araniya,PHC-AAM (R),Bagrai,Rural
Uttar Pradesh,Bulandshahr,Araniya,PHC-AAM (R),Karora,Rural
Uttar Pradesh,Bulandshahr,Araniya,PHC-AAM (R),PHC Kehrola,Rural
Uttar Pradesh,Bulandshahr,Araniya,NON-FRU CHC,Muni,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Asagarpur,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Aterna,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Badha,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Bichat,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Bichoola,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Borolly,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Capana,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Chhapana,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Chingrawali,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Deenol,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Dhakar,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Dharari,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Dharaun,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Dharpa,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Farana,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Firozpur,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Goothni,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Kalaina,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Kala Khuri,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Kamalpur,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Kamalpur Mazra Nayser,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Kaneni,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Kirra,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Kuvarsi,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Laduki,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Malgosa,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Manchad,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Meerpur,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Menakalandargarhi,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Mundakhera,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Nekpur,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Samaspur,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Saneta,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Sarangpur,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Seekari,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Shahpur,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Shoundha,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Taina,Rural
Uttar Pradesh,Bulandshahr,Khurja,AAM-SHC (R),Ushamapur,Rural
Uttar Pradesh,Bulandshahr,Khurja,PHC-AAM (R),Bichola,Rural
Uttar Pradesh,Bulandshahr,Khurja,24X7 AAM-PHC (R),Dharpa,Rural
Uttar Pradesh,Bulandshahr,Khurja,PHC-AAM (R),Khurja Juction,Rural
Uttar Pradesh,Bulandshahr,Khurja,PHC-AAM (R),Machar,Rural
Uttar Pradesh,Bulandshahr,Khurja,PHC-AAM (R),PHC Dastoora,Rural
Uttar Pradesh,Bulandshahr,Khurja,24X7 AAM-PHC (R),Saneta,Rural
Uttar Pradesh,Bulandshahr,Khurja,24X7 AAM-PHC (R),Sikari,Rural
Uttar Pradesh,Bulandshahr,Khurja,OTHER SECONDARY CARE FACILITY,Laxman Das Jatia Rajkiya Mahila Chikitshalya,Rural
Uttar Pradesh,Bulandshahr,,UPHC-AAM,UPHC Mohalla Panjabiyan Madina Masjid,Urban
Uttar Pradesh,Bulandshahr,,OTHER TERTIARY CARE FACILITY,SSMJ Hospital Khurja,Urban
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Ahamad ghar,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Bahlolpur,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Banaill,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Baraula,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Barkatpur,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Barkhara Hasangarhi,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Bikupur Ramnagar,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Chaudera1,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Chhtari1,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Dighi,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Fatehgarh,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Gangagarh,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Jirajpur,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Kamauna,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Kanaini apervaas,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Kanaini vedrampur,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Karaina,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Kasba Daddu,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Kasumi,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Khandar,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Kunwarpur,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Lalnear,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Mahuakheda,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Nagalya,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Pahasu1,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Pandrawal,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Rianich,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Runsi,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Saalabad,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Saed garhi,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Sahar,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Samaspur,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Surjawali,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Tyorbuzurg,Rural
Uttar Pradesh,Bulandshahr,Pahasu,AAM-SHC (R),Utrawali,Rural
Uttar Pradesh,Bulandshahr,Pahasu,PHC-AAM (R),Ahmedgarh,Rural
Uttar Pradesh,Bulandshahr,Pahasu,PHC-AAM (R),Banil,Rural
Uttar Pradesh,Bulandshahr,Pahasu,24X7 AAM-PHC (R),Chatari,Rural
Uttar Pradesh,Bulandshahr,Pahasu,PHC-AAM (R),Chaudhara,Rural
Uttar Pradesh,Bulandshahr,Pahasu,PHC-AAM (R),Sarbhana,Rural
Uttar Pradesh,Bulandshahr,Pahasu,NON-FRU CHC,Pahasu,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Aacharu Kala,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Aaswari,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Baroda,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Chandok,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Darwaespur,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Dhaturi,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Fathaipur Geenori,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Hurthala,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Jathpura,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Kailawan,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Khaileya,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Meerapur,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Poroli,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Rajpura,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Ranaw,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Rangpur,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Rewada,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Samanpur,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Sargawa,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Shailampur,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Shikarpur,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Surjawali,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Surkhru,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Tyaabpur,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Vairi,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,AAM-SHC (R),Yakhubpur,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,24X7 AAM-PHC (R),Jaketa,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,PHC-AAM (R),Surjawali,Rural
Uttar Pradesh,Bulandshahr,Shikarpur,FRU CHC,Shikarpur,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,AAM-SHC (R),Ahamdanagar,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,AAM-SHC (R),Asawar,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,AAM-SHC (R),Banboi,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,AAM-SHC (R),Barkatpur,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,AAM-SHC (R),B.B.Nagar,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,AAM-SHC (R),Chitsona,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,AAM-SHC (R),Hingwada,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,AAM-SHC (R),Kuchesar,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,AAM-SHC (R),Ladpur,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,AAM-SHC (R),Madona,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,AAM-SHC (R),Nikhob,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,AAM-SHC (R),Nisurkha,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,AAM-SHC (R),Partapur,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,AAM-SHC (R),Potakabulpur,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,AAM-SHC (R),Sadaranpur,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,AAM-SHC (R),Sadipur,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,AAM-SHC (R),Saidpur,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,AAM-SHC (R),Sehra,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,AAM-SHC (R),Tajpur,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,PHC-AAM (R),Banboi,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,PHC-AAM (R),Kuchaser,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,24X7 AAM-PHC (R),Saidpur,Rural
Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,NON-FRU CHC,B.B.Nagar,Rural
Uttar Pradesh,Bulandshahr,Syana,AAM-SHC (R),Baddha wajidpur,Rural
Uttar Pradesh,Bulandshahr,Syana,AAM-SHC (R),Barhana,Rural
Uttar Pradesh,Bulandshahr,Syana,AAM-SHC (R),Baroli vasudevpur,Rural
Uttar Pradesh,Bulandshahr,Syana,AAM-SHC (R),Bhaisora,Rural
Uttar Pradesh,Bulandshahr,Syana,AAM-SHC (R),Bigraun,Rural
Uttar Pradesh,Bulandshahr,Syana,AAM-SHC (R),Bugrasi,Rural
Uttar Pradesh,Bulandshahr,Syana,AAM-SHC (R),Buklana,Rural
Uttar Pradesh,Bulandshahr,Syana,AAM-SHC (R),Dehara,Rural
Uttar Pradesh,Bulandshahr,Syana,AAM-SHC (R),Ghansoorpur,Rural
Uttar Pradesh,Bulandshahr,Syana,AAM-SHC (R),Hazipur,Rural
Uttar Pradesh,Bulandshahr,Syana,AAM-SHC (R),Jalalpur,Rural
Uttar Pradesh,Bulandshahr,Syana,AAM-SHC (R),Khad mohan nagar,Rural
Uttar Pradesh,Bulandshahr,Syana,AAM-SHC (R),Launga,Rural
Uttar Pradesh,Bulandshahr,Syana,AAM-SHC (R),Makri,Rural
Uttar Pradesh,Bulandshahr,Syana,AAM-SHC (R),Nayabans,Rural
Uttar Pradesh,Bulandshahr,Syana,AAM-SHC (R),Ranapur,Rural
Uttar Pradesh,Bulandshahr,Syana,AAM-SHC (R),Segajagatpur,Rural
Uttar Pradesh,Bulandshahr,Syana,AAM-SHC (R),Siyana,Rural
Uttar Pradesh,Bulandshahr,Syana,AAM-SHC (R),Thal inayatpur,Rural
Uttar Pradesh,Bulandshahr,Syana,AAM-SHC (R),Waira firozpur,Rural
Uttar Pradesh,Bulandshahr,Syana,PHC-AAM (R),Bugrasi,Rural
